Num_Acc,jour,mois,an,hrmn,lum,dep,com,agg,int,atm,col,adr,lat,long,catr,voie,v1,v2,circ,nbv,vosp,prof,pr,pr1,plan,lartpc,larrout,surf,infra,situ,vma,id_vehicule_x,num_veh_x,senc,catv,obs,obsm,choc,manv,motor,occutc,id_usager_x,id_vehicule_y,num_veh_y,place_x,catu_x,grav_x,sexe_x,an_nais_x,trajet_x,secu1_x,secu2_x,secu3_x,locp_x,actp_x,etatp_x,id_usager_y,id_vehicule,num_veh,place_y,catu_y,grav_y,sexe_y,an_nais_y,trajet_y,secu1_y,secu2_y,secu3_y,locp_y,actp_y,etatp_y,id_usager,place,catu,grav,sexe,an_nais,trajet,secu1,secu2,secu3,locp,actp,etatp
202200050538,28.0,3.0,2022.0,06:55,2.0,69,69382,2.0,1.0,1.0,1.0,86 Quai Perrache,45.7316789947,4.8163487178,7.0,PERRACHE                            (QU),0.0,,1.0,2,1.0,1.0,0,1,1.0,, -1,1.0,2.0,1.0,50.0,724 032,B01,2.0,1.0,0.0,2.0,1.0,1.0,5.0,,979 641,724 029,A01,1.0,1.0,4.0,1.0,1969.0,1.0,2.0,-1.0,-1.0,-1.0, -1,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202200050538,28.0,3.0,2022.0,06:55,2.0,69,69382,2.0,1.0,1.0,1.0,86 Quai Perrache,45.7316789947,4.8163487178,7.0,PERRACHE                            (QU),0.0,,1.0,2,1.0,1.0,0,1,1.0,, -1,1.0,2.0,1.0,50.0,724 032,B01,2.0,1.0,0.0,2.0,1.0,1.0,5.0,,979 646,724 032,B01,1.0,1.0,1.0,2.0,1992.0,1.0,2.0,-1.0,-1.0,-1.0, -1,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202200050576,20.0,9.0,2022.0,16:15,1.0,69,69386,2.0,2.0,1.0,7.0,Rue Vauban,45.76488,4.84357,4.0,VAUBAN                              (R ),0.0,,1.0,1,2.0,1.0,(1),(1),1.0,, -1,1.0,0.0,1.0,30.0,723 960,A01,2.0,1.0,0.0,2.0,0.0,9.0,0.0,,979 555,723 960,A01,1.0,1.0,4.0,2.0,1945.0,0.0,8.0,-1.0,-1.0,0.0,0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202200050576,20.0,9.0,2022.0,16:15,1.0,69,69386,2.0,2.0,1.0,7.0,Rue Vauban,45.76488,4.84357,4.0,VAUBAN                              (R ),0.0,,1.0,1,2.0,1.0,(1),(1),1.0,, -1,1.0,0.0,1.0,30.0,723 960,A01,2.0,1.0,0.0,2.0,0.0,9.0,0.0,,979 562,723 964,B01,1.0,1.0,1.0,1.0,2001.0,4.0,1.0,-1.0,-1.0,0.0,0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202200050584,20.0,9.0,2022.0,17:15,1.0,69,69388,2.0,3.0,1.0,3.0,Rue Paul Cazeneuve,45.73208,4.86073,4.0,PAUL CAZENEUVE                      (R ),0.0,,2.0,2,2.0,1.0,(1),(1),1.0,, -1,1.0,0.0,5.0,30.0,723 942,Y01,3.0,1.0,0.0,2.0,8.0,26.0,5.0,,979 534,723 942,Y01,1.0,1.0,4.0,1.0,1982.0,1.0,2.0,4.0,-1.0,0.0,0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202200050584,20.0,9.0,2022.0,17:15,1.0,69,69388,2.0,3.0,1.0,3.0,Rue Paul Cazeneuve,45.73208,4.86073,4.0,PAUL CAZENEUVE                      (R ),0.0,,2.0,2,2.0,1.0,(1),(1),1.0,, -1,1.0,0.0,5.0,30.0,723 942,Y01,3.0,1.0,0.0,2.0,8.0,26.0,5.0,,979 538,723 946,A01,1.0,1.0,1.0,1.0,1989.0,5.0,1.0,-1.0,-1.0,0.0,0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202200050584,20.0,9.0,2022.0,17:15,1.0,69,69388,2.0,3.0,1.0,3.0,Rue Paul Cazeneuve,45.73208,4.86073,4.0,PAUL CAZENEUVE                      (R ),0.0,,2.0,2,2.0,1.0,(1),(1),1.0,, -1,1.0,0.0,5.0,30.0,723 942,Y01,3.0,1.0,0.0,2.0,8.0,26.0,5.0,,979 540,723 946,A01,3.0,2.0,1.0,2.0,1993.0,5.0,1.0,-1.0,-1.0,0.0,0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202200050594,20.0,9.0,2022.0,16:30,1.0,69,69383,2.0,2.0,1.0,5.0,Cours Gambetta,45.75327,4.84903,4.0,GAMBETTA                            (CO),0.0,,2.0,2,3.0,1.0,(1),(1),1.0,, -1,1.0,0.0,1.0,50.0,723 928,B01,2.0,1.0,0.0,2.0,1.0,1.0,0.0,,979 511,723 922,A01,1.0,1.0,4.0,1.0,1976.0,1.0,8.0,-1.0,-1.0,0.0,0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202200050594,20.0,9.0,2022.0,16:30,1.0,69,69383,2.0,2.0,1.0,5.0,Cours Gambetta,45.75327,4.84903,4.0,GAMBETTA                            (CO),0.0,,2.0,2,3.0,1.0,(1),(1),1.0,, -1,1.0,0.0,1.0,50.0,723 928,B01,2.0,1.0,0.0,2.0,1.0,1.0,0.0,,979 517,723 928,B01,1.0,1.0,4.0,1.0,1983.0,1.0,2.0,-1.0,-1.0,0.0,0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202200050594,20.0,9.0,2022.0,16:30,1.0,69,69383,2.0,2.0,1.0,5.0,Cours Gambetta,45.75327,4.84903,4.0,GAMBETTA                            (CO),0.0,,2.0,2,3.0,1.0,(1),(1),1.0,, -1,1.0,0.0,1.0,50.0,723 928,B01,2.0,1.0,0.0,2.0,1.0,1.0,0.0,,979 522,723 932,C01,1.0,1.0,1.0,1.0,2003.0,4.0,8.0,-1.0,-1.0,0.0,0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202200050934,15.0,2.0,2022.0,09:25,1.0,69,69387,2.0,3.0,2.0,1.0,Cours Gambetta,45.7553443948,4.8426349347,4.0,GAMBETTA                            (CO),0.0,,2.0,4,3.0,2.0,(1),(1),1.0,, -1,2.0,0.0,1.0,50.0,723 292,A01,3.0,1.0,0.0,2.0,1.0,0.0,0.0,,978 676,723 292,A01,1.0,1.0,4.0,2.0,1978.0,1.0,8.0,-1.0,-1.0,-1.0, -1,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202200050934,15.0,2.0,2022.0,09:25,1.0,69,69387,2.0,3.0,2.0,1.0,Cours Gambetta,45.7553443948,4.8426349347,4.0,GAMBETTA                            (CO),0.0,,2.0,4,3.0,2.0,(1),(1),1.0,, -1,2.0,0.0,1.0,50.0,723 292,A01,3.0,1.0,0.0,2.0,1.0,0.0,0.0,,978 679,723 294,B01,1.0,1.0,1.0,1.0,2001.0,5.0,1.0,-1.0,-1.0,-1.0, -1,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202200050934,15.0,2.0,2022.0,09:25,1.0,69,69387,2.0,3.0,2.0,1.0,Cours Gambetta,45.7553443948,4.8426349347,4.0,GAMBETTA                            (CO),0.0,,2.0,4,3.0,2.0,(1),(1),1.0,, -1,2.0,0.0,1.0,50.0,723 292,A01,3.0,1.0,0.0,2.0,1.0,0.0,0.0,,978 682,723 294,B01,2.0,2.0,1.0,1.0,2002.0,5.0,1.0,-1.0,-1.0,-1.0, -1,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202200051070,6.0,1.0,2022.0,12:15,1.0,69,69266,2.0,2.0,1.0,5.0,Cours Emile Zola,45.76554,4.90117,4.0,EMILE ZOLA     (Cours),0.0,,2.0,2,2.0,1.0,(1),(1),1.0,, -1,1.0,0.0,1.0,50.0,723 062,C01,0.0,1.0,0.0,2.0,1.0,25.0,5.0,,978 360,723 056,A01,1.0,1.0,1.0,1.0,1995.0,0.0,8.0,-1.0,-1.0,0.0,0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202200051070,6.0,1.0,2022.0,12:15,1.0,69,69266,2.0,2.0,1.0,5.0,Cours Emile Zola,45.76554,4.90117,4.0,EMILE ZOLA     (Cours),0.0,,2.0,2,2.0,1.0,(1),(1),1.0,, -1,1.0,0.0,1.0,50.0,723 062,C01,0.0,1.0,0.0,2.0,1.0,25.0,5.0,,978 365,723 061,B01,1.0,1.0,1.0,1.0,1959.0,0.0,8.0,-1.0,-1.0,0.0,0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202200051070,6.0,1.0,2022.0,12:15,1.0,69,69266,2.0,2.0,1.0,5.0,Cours Emile Zola,45.76554,4.90117,4.0,EMILE ZOLA     (Cours),0.0,,2.0,2,2.0,1.0,(1),(1),1.0,, -1,1.0,0.0,1.0,50.0,723 062,C01,0.0,1.0,0.0,2.0,1.0,25.0,5.0,,978 370,723 062,C01,1.0,1.0,4.0,2.0,1988.0,0.0,8.0,-1.0,-1.0,0.0,0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202200051076,6.0,1.0,2022.0,08:15,1.0,69,69029,2.0,3.0,1.0,3.0,Rue Guy de Maupassant,45.73804,4.92271,4.0,GUY DE MAUPASSANT                   (R ),0.0,,2.0,2,2.0,1.0,(1),(1),1.0,, -1,1.0,0.0,1.0,50.0,723 049,B01,2.0,1.0,0.0,2.0,1.0,1.0,5.0,,978 351,723 048,A01,1.0,1.0,1.0,1.0,1978.0,1.0,1.0,-1.0,-1.0,-1.0, -1,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202200051076,6.0,1.0,2022.0,08:15,1.0,69,69029,2.0,3.0,1.0,3.0,Rue Guy de Maupassant,45.73804,4.92271,4.0,GUY DE MAUPASSANT                   (R ),0.0,,2.0,2,2.0,1.0,(1),(1),1.0,, -1,1.0,0.0,1.0,50.0,723 049,B01,2.0,1.0,0.0,2.0,1.0,1.0,5.0,,978 352,723 049,B01,1.0,1.0,4.0,2.0,1985.0,1.0,2.0,4.0,-1.0,-1.0, -1,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202200051180,6.0,5.0,2022.0,17:20,1.0,69,69382,2.0,9.0,1.0,3.0,Cours Charlemagne,45.73908,4.81758,4.0,CHARLEMAGNE                         (CO),0.0,,2.0,12,3.0,1.0,(1),(1),1.0,, -1,1.0,0.0,1.0,30.0,722 858,B01,3.0,1.0,0.0,2.0,7.0,1.0,5.0,,978 117,722 858,B01,1.0,1.0,4.0,2.0,1993.0,1.0,2.0,-1.0,-1.0,-1.0, -1,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202200051180,6.0,5.0,2022.0,17:20,1.0,69,69382,2.0,9.0,1.0,3.0,Cours Charlemagne,45.73908,4.81758,4.0,CHARLEMAGNE                         (CO),0.0,,2.0,12,3.0,1.0,(1),(1),1.0,, -1,1.0,0.0,1.0,30.0,722 858,B01,3.0,1.0,0.0,2.0,7.0,1.0,5.0,,978 119,722 860,A01,1.0,1.0,1.0,1.0,1997.0,5.0,1.0,-1.0,-1.0,-1.0, -1,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202200051824,8.0,8.0,2022.0,19:50,2.0,69,69244,2.0,3.0,7.0,1.0,Chemin de la Raude,45.757991,4.775695,4.0,,0.0,,1.0,1,2.0,1.0,(1),(1),1.0,,3,1.0,9.0,5.0,30.0,721 754,B01,0.0,1.0,0.0,2.0,8.0,1.0,5.0,,976 607,721 750,A01,1.0,1.0,1.0,1.0,2004.0,5.0,1.0,-1.0,-1.0,0.0,0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202200051824,8.0,8.0,2022.0,19:50,2.0,69,69244,2.0,3.0,7.0,1.0,Chemin de la Raude,45.757991,4.775695,4.0,,0.0,,1.0,1,2.0,1.0,(1),(1),1.0,,3,1.0,9.0,5.0,30.0,721 754,B01,0.0,1.0,0.0,2.0,8.0,1.0,5.0,,976 611,721 754,B01,1.0,1.0,4.0,1.0,1993.0,5.0,2.0,-1.0,-1.0,0.0,0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202200051966,8.0,5.0,2022.0,20:35,1.0,69,69074,1.0,1.0,1.0,7.0,Route de Saint-Julien,46.013573,4.654126,3.0,76,-1.0,,2.0,2,0.0,2.0,20,500,4.0,, -1,1.0,0.0,3.0,80.0,721 487,A01,1.0,1.0,0.0,0.0,0.0,1.0,5.0,,976 247,721 487,A01,1.0,1.0,3.0,1.0,1988.0,5.0,0.0,-1.0,-1.0,0.0,0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202200052106,11.0,8.0,2022.0,11:30,1.0,69,69387,2.0,2.0,1.0,3.0,Rue Béchevelin,45.75157,4.84107,4.0,BECHEVELIN                          (R ),0.0,,1.0,1,2.0,1.0,(1),(1),1.0,, -1,1.0,0.0,1.0,50.0,721 273,B01,2.0,1.0,0.0,2.0,7.0,1.0,5.0,,975 960,721 269,A01,1.0,1.0,1.0,1.0,1994.0,0.0,2.0,-1.0,-1.0,-1.0, -1,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202200052106,11.0,8.0,2022.0,11:30,1.0,69,69387,2.0,2.0,1.0,3.0,Rue Béchevelin,45.75157,4.84107,4.0,BECHEVELIN                          (R ),0.0,,1.0,1,2.0,1.0,(1),(1),1.0,, -1,1.0,0.0,1.0,50.0,721 273,B01,2.0,1.0,0.0,2.0,7.0,1.0,5.0,,975 966,721 273,B01,1.0,1.0,4.0,1.0,1992.0,0.0,8.0,-1.0,-1.0,-1.0, -1,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202200052160,26.0,3.0,2022.0,15:32,1.0,69,69275,2.0,8.0,1.0,3.0,Rue de la Fraternité,45.7723946677,4.9568563699,4.0,,0.0,,2.0,2,3.0,1.0,(1),(1),1.0,, -1,1.0,4.0,6.0,70.0,721 174,B01,1.0,1.0,0.0,4.0,8.0,19.0,5.0,,975 813,721 174,B01,1.0,1.0,3.0,1.0,2011.0,5.0,2.0,-1.0,-1.0,-1.0, -1,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202200052160,26.0,3.0,2022.0,15:32,1.0,69,69275,2.0,8.0,1.0,3.0,Rue de la Fraternité,45.7723946677,4.9568563699,4.0,,0.0,,2.0,2,3.0,1.0,(1),(1),1.0,, -1,1.0,4.0,6.0,70.0,721 174,B01,1.0,1.0,0.0,4.0,8.0,19.0,5.0,,975 823,721 179,A01,1.0,1.0,1.0,1.0,1968.0,4.0,8.0,-1.0,-1.0,-1.0, -1,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202200052491,1.0,6.0,2022.0,10:25,1.0,69,69291,2.0,2.0,1.0,3.0,Chemin du Petit Chantoire,45.643137,4.875049,4.0,,-1.0,,2.0,1,0.0,2.0,(1),(1),1.0,,3,1.0,0.0,1.0,50.0,720 581,A01,3.0,1.0,0.0,2.0,7.0,26.0,5.0,,974 985,720 576,B01,1.0,1.0,1.0,1.0,1952.0,5.0,1.0,-1.0,-1.0,0.0,0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202200052491,1.0,6.0,2022.0,10:25,1.0,69,69291,2.0,2.0,1.0,3.0,Chemin du Petit Chantoire,45.643137,4.875049,4.0,,-1.0,,2.0,1,0.0,2.0,(1),(1),1.0,,3,1.0,0.0,1.0,50.0,720 581,A01,3.0,1.0,0.0,2.0,7.0,26.0,5.0,,974 992,720 581,A01,1.0,1.0,3.0,1.0,1990.0,5.0,2.0,-1.0,-1.0,0.0,0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202200052644,19.0,9.0,2022.0,12:35,1.0,69,69383,2.0,2.0,1.0,1.0,Rue Duguesclin,45.75482,4.84996,4.0,DUGUESCLIN                          (R ),0.0,,1.0,1,2.0,1.0,(1),(1),1.0,, -1,1.0,0.0,1.0,50.0,720 290,A01,2.0,1.0,0.0,2.0,1.0,5.0,5.0,,974 610,720 290,A01,1.0,1.0,4.0,2.0,1991.0,2.0,2.0,-1.0,-1.0,0.0,0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202200052644,19.0,9.0,2022.0,12:35,1.0,69,69383,2.0,2.0,1.0,1.0,Rue Duguesclin,45.75482,4.84996,4.0,DUGUESCLIN                          (R ),0.0,,1.0,1,2.0,1.0,(1),(1),1.0,, -1,1.0,0.0,1.0,50.0,720 290,A01,2.0,1.0,0.0,2.0,1.0,5.0,5.0,,974 621,720 297,B01,1.0,1.0,1.0,1.0,1998.0,0.0,1.0,-1.0,-1.0,-1.0, -1,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202200052662,19.0,9.0,2022.0,18:50,1.0,69,69389,2.0,4.0,1.0,1.0,18 Rue du Chapeau Rouge,45.77263,4.80784,4.0,CHAPEAU ROUGE (DU)                  (R ),0.0,,1.0,1,2.0,2.0,(1),(1),1.0,, -1,1.0,0.0,1.0,30.0,720 261,B01,2.0,1.0,0.0,2.0,1.0,1.0,0.0,,974 574,720 261,B01,1.0,1.0,4.0,2.0,2001.0,5.0,0.0,-1.0,-1.0,0.0,0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202200052662,19.0,9.0,2022.0,18:50,1.0,69,69389,2.0,4.0,1.0,1.0,18 Rue du Chapeau Rouge,45.77263,4.80784,4.0,CHAPEAU ROUGE (DU)                  (R ),0.0,,1.0,1,2.0,2.0,(1),(1),1.0,, -1,1.0,0.0,1.0,30.0,720 261,B01,2.0,1.0,0.0,2.0,1.0,1.0,0.0,,974 583,720 265,A01,1.0,1.0,1.0,2.0,1975.0,1.0,1.0,-1.0,-1.0,0.0,0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202200052735,4.0,1.0,2022.0,21:10,5.0,69,69387,1.0,3.0,1.0,3.0,Avenue Berthelot,45.74777,4.83367,4.0,BERTHELOT                           (AV),0.0,,1.0,2,3.0,1.0,(1),(1),1.0,, -1,1.0,0.0,1.0,50.0,720 141,B01,0.0,1.0,0.0,2.0,7.0,19.0,5.0,,974 398,720 136,A01,1.0,1.0,1.0,-1.0,,-1.0,-1.0,-1.0,-1.0,-1.0, -1,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202200052735,4.0,1.0,2022.0,21:10,5.0,69,69387,1.0,3.0,1.0,3.0,Avenue Berthelot,45.74777,4.83367,4.0,BERTHELOT                           (AV),0.0,,1.0,2,3.0,1.0,(1),(1),1.0,, -1,1.0,0.0,1.0,50.0,720 141,B01,0.0,1.0,0.0,2.0,7.0,19.0,5.0,,974 405,720 141,B01,1.0,1.0,4.0,1.0,1992.0,0.0,8.0,-1.0,-1.0,-1.0, -1,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202200052740,22.0,10.0,2022.0,19:10,2.0,69,69290,2.0,6.0,1.0,2.0,Route de Grenoble,45.71295,4.97039,7.0,GRENOBLE (DE)  -  RN 6              (RO),0.0,,2.0,4,0.0,1.0,(1),(1),1.0,, -1,1.0,5.0,1.0,50.0,720 123,B01,1.0,1.0,0.0,2.0,0.0,0.0,5.0,,974 381,720 123,B01,1.0,1.0,4.0,2.0,2002.0,1.0,2.0,-1.0,-1.0,0.0,0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202200052740,22.0,10.0,2022.0,19:10,2.0,69,69290,2.0,6.0,1.0,2.0,Route de Grenoble,45.71295,4.97039,7.0,GRENOBLE (DE)  -  RN 6              (RO),0.0,,2.0,4,0.0,1.0,(1),(1),1.0,, -1,1.0,5.0,1.0,50.0,720 123,B01,1.0,1.0,0.0,2.0,0.0,0.0,5.0,,974 388,720 128,A01,1.0,1.0,1.0,1.0,1982.0,0.0,1.0,-1.0,-1.0,0.0,0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202200052943,6.0,5.0,2022.0,19:00,1.0,69,69290,2.0,3.0,1.0,3.0,Rue du Grisard,45.69727,4.94459,4.0,GRISARD (DU)                        (R ),0.0,,1.0,1,2.0,1.0,(1),(1),1.0,, -1,1.0,0.0,1.0,30.0,719 771,B01,3.0,1.0,0.0,2.0,1.0,2.0,0.0,,973 889,719 766,A01,1.0,1.0,1.0,1.0,1959.0,1.0,1.0,-1.0,-1.0,0.0,0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202200052943,6.0,5.0,2022.0,19:00,1.0,69,69290,2.0,3.0,1.0,3.0,Rue du Grisard,45.69727,4.94459,4.0,GRISARD (DU)                        (R ),0.0,,1.0,1,2.0,1.0,(1),(1),1.0,, -1,1.0,0.0,1.0,30.0,719 771,B01,3.0,1.0,0.0,2.0,1.0,2.0,0.0,,973 894,719 771,B01,1.0,1.0,4.0,1.0,1991.0,9.0,2.0,-1.0,-1.0,0.0,0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202200052951,6.0,5.0,2022.0,09:00,1.0,69,69266,2.0,1.0,1.0,1.0,Rue de Verdun,45.78424,4.8969,4.0,VERDUN    (Rue de),0.0,,2.0,2,0.0,2.0,(1),(1),2.0,, -1,1.0,0.0,4.0,20.0,719 747,A01,3.0,1.0,0.0,2.0,1.0,25.0,5.0,,973 871,719 747,A01,1.0,1.0,4.0,1.0,1996.0,0.0,8.0,-1.0,-1.0,-1.0, -1,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202200052951,6.0,5.0,2022.0,09:00,1.0,69,69266,2.0,1.0,1.0,1.0,Rue de Verdun,45.78424,4.8969,4.0,VERDUN    (Rue de),0.0,,2.0,2,0.0,2.0,(1),(1),2.0,, -1,1.0,0.0,4.0,20.0,719 747,A01,3.0,1.0,0.0,2.0,1.0,25.0,5.0,,973 876,719 755,B01,1.0,1.0,4.0,1.0,1995.0,0.0,8.0,-1.0,-1.0,-1.0, -1,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202200052951,6.0,5.0,2022.0,09:00,1.0,69,69266,2.0,1.0,1.0,1.0,Rue de Verdun,45.78424,4.8969,4.0,VERDUN    (Rue de),0.0,,2.0,2,0.0,2.0,(1),(1),2.0,, -1,1.0,0.0,4.0,20.0,719 755,B01,3.0,1.0,0.0,2.0,1.0,1.0,5.0,,973 871,719 747,A01,1.0,1.0,4.0,1.0,1996.0,0.0,8.0,-1.0,-1.0,-1.0, -1,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202200052951,6.0,5.0,2022.0,09:00,1.0,69,69266,2.0,1.0,1.0,1.0,Rue de Verdun,45.78424,4.8969,4.0,VERDUN    (Rue de),0.0,,2.0,2,0.0,2.0,(1),(1),2.0,, -1,1.0,0.0,4.0,20.0,719 755,B01,3.0,1.0,0.0,2.0,1.0,1.0,5.0,,973 876,719 755,B01,1.0,1.0,4.0,1.0,1995.0,0.0,8.0,-1.0,-1.0,-1.0, -1,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202200053656,6.0,6.0,2022.0,19:35,1.0,69,69034,2.0,1.0,1.0,6.0,8 Montée de la Rochette,45.788,4.82802,4.0,ROCHETTE (DE LA)                    (MO),0.0,,1.0,1,0.0,2.0,(1),(1),3.0,, -1,1.0,0.0,1.0,50.0,718 539,A01,1.0,1.0,6.0,0.0,1.0,16.0,5.0,,972 187,718 539,A01,1.0,1.0,2.0,1.0,1989.0,4.0,8.0,-1.0,-1.0,0.0,0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202200053808,25.0,11.0,2022.0,20:00,5.0,69,69388,2.0,9.0,1.0,3.0,Rue Marius Berliet,45.73813,4.86747,4.0,MARIUS BERLIET                      (R ),0.0,,1.0,1,3.0,1.0,(1),(1),1.0,, -1,1.0,0.0,6.0,50.0,718 294,B01,3.0,1.0,0.0,2.0,2.0,1.0,5.0,,971 807,718 290,A01,1.0,1.0,1.0,1.0,1998.0,0.0,1.0,-1.0,-1.0,0.0,0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202200053808,25.0,11.0,2022.0,20:00,5.0,69,69388,2.0,9.0,1.0,3.0,Rue Marius Berliet,45.73813,4.86747,4.0,MARIUS BERLIET                      (R ),0.0,,1.0,1,3.0,1.0,(1),(1),1.0,, -1,1.0,0.0,6.0,50.0,718 294,B01,3.0,1.0,0.0,2.0,2.0,1.0,5.0,,971 808,718 290,A01,2.0,2.0,1.0,2.0,1999.0,0.0,1.0,-1.0,-1.0,0.0,0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202200053808,25.0,11.0,2022.0,20:00,5.0,69,69388,2.0,9.0,1.0,3.0,Rue Marius Berliet,45.73813,4.86747,4.0,MARIUS BERLIET                      (R ),0.0,,1.0,1,3.0,1.0,(1),(1),1.0,, -1,1.0,0.0,6.0,50.0,718 294,B01,3.0,1.0,0.0,2.0,2.0,1.0,5.0,,971 815,718 294,B01,1.0,1.0,4.0,2.0,1988.0,0.0,2.0,-1.0,-1.0,0.0,0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202200053871,21.0,10.0,2022.0,19:10,2.0,69,69381,2.0,3.0,1.0,3.0,Rue Thimonnier,45.76748,4.82903,4.0,THIMONNIER                          (R ),0.0,,2.0,1,2.0,1.0,(1),(1),1.0,, -1,1.0,0.0,5.0,50.0,718 196,B01,2.0,1.0,0.0,2.0,0.0,0.0,0.0,,971 671,718 179,A01,1.0,1.0,1.0,1.0,1991.0,2.0,1.0,-1.0,-1.0,0.0,0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202200053871,21.0,10.0,2022.0,19:10,2.0,69,69381,2.0,3.0,1.0,3.0,Rue Thimonnier,45.76748,4.82903,4.0,THIMONNIER                          (R ),0.0,,2.0,1,2.0,1.0,(1),(1),1.0,, -1,1.0,0.0,5.0,50.0,718 196,B01,2.0,1.0,0.0,2.0,0.0,0.0,0.0,,971 693,718 196,B01,1.0,1.0,4.0,1.0,1995.0,0.0,2.0,-1.0,-1.0,0.0,0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202200054259,5.0,5.0,2022.0,06:50,1.0,69,69386,2.0,2.0,2.0,3.0,Rue Tête d’Or,45.76511,4.85318,4.0,TETE D'OR (DE LA)                   (R ),0.0,,1.0,1,2.0,1.0,(1),(1),1.0,, -1,2.0,0.0,1.0,50.0,717 489,B01,1.0,1.0,0.0,2.0,4.0,1.0,5.0,,970 694,717 489,B01,1.0,1.0,4.0,1.0,1977.0,1.0,8.0,-1.0,-1.0,-1.0, -1,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202200054259,5.0,5.0,2022.0,06:50,1.0,69,69386,2.0,2.0,2.0,3.0,Rue Tête d’Or,45.76511,4.85318,4.0,TETE D'OR (DE LA)                   (R ),0.0,,1.0,1,2.0,1.0,(1),(1),1.0,, -1,2.0,0.0,1.0,50.0,717 489,B01,1.0,1.0,0.0,2.0,4.0,1.0,5.0,,970 705,717 497,A01,1.0,1.0,1.0,1.0,2000.0,1.0,1.0,-1.0,-1.0,-1.0, -1,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202200054525,11.0,8.0,2022.0,09:20,1.0,69,69111,1.0,4.0,1.0,3.0,Route Departementale 385,45.9021093788,4.583696723,3.0,385,-1.0,,2.0,2,2.0,1.0,38,500,1.0,, -1,1.0,5.0,1.0,80.0,717 016,B01,2.0,1.0,0.0,2.0,1.0,1.0,5.0,,970 065,717 016,B01,1.0,1.0,4.0,1.0,1948.0,5.0,2.0,-1.0,-1.0,0.0,0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
